Fecha,Region,Producto,Ventas,Costos
2023-06-04,Norte,B,133,216
2023-06-04,Norte,C,213,170
2023-06-04,Norte,D,397,56
2023-06-04,Sur,A,429,50
2023-06-04,Sur,B,256,208
2023-06-04,Sur,C,322,40
2023-06-04,Sur,D,222,115
2023-06-04,Este,A,292,129
2023-06-04,Este,B,63,284
2023-06-04,Este,C,208,261
2023-06-04,Este,D,174,35
2023-06-04,Oeste,A,411,86
2023-06-04,Oeste,B,268,266
2023-06-04,Oeste,C,414,227
2023-06-04,Oeste,D,91,191
2023-06-05,Norte,A,106,95
2023-06-05,Norte,B,443,223
2023-06-05,Norte,C,104,263
2023-06-05,Norte,D,305,259
2023-06-05,Sur,A,357,272
2023-06-05,Sur,B,183,160
2023-06-05,Sur,C,213,297
2023-06-05,Sur,D,291,136
2023-06-05,Este,A,409,63
2023-06-05,Este,B,216,34
2023-06-05,Este,C,396,141
2023-06-05,Este,D,117,56
2023-06-05,Oeste,A,428,59
2023-06-05,Oeste,B,459,72
2023-06-05,Oeste,C,448,268
2023-06-05,Oeste,D,100,86
2023-06-06,Norte,A,444,228
2023-06-06,Norte,B,475,282
2023-06-06,Norte,C,351,128
2023-06-06,Norte,D,445,20
2023-06-06,Sur,A,203,195
2023-06-06,Sur,B,428,192
2023-06-06,Sur,C,80,103
2023-06-06,Sur,D,370,180
2023-06-06,Este,A,283,291
2023-06-06,Este,B,311,287
2023-06-06,Este,C,259,129
2023-06-06,Este,D,206,196
2023-06-06,Oeste,A,79,168
2023-06-06,Oeste,B,397,71
2023-06-06,Oeste,C,243,200
2023-06-06,Oeste,D,294,128
2023-06-07,Norte,A,398,295
2023-06-07,Norte,B,272,156
2023-06-07,Norte,C,317,125
2023-06-07,Norte,D,461,82
2023-06-07,Sur,A,91,297
2023-06-07,Sur,B,160,248
2023-06-07,Sur,C,272,103
2023-06-07,Sur,D,231,123
2023-06-07,Este,A,273,151
2023-06-07,Este,B,446,211
2023-06-07,Este,C,343,87
2023-06-07,Este,D,247,292
2023-06-07,Oeste,A,357,158
2023-06-07,Oeste,B,418,55
2023-06-07,Oeste,C,165,54
2023-06-07,Oeste,D,454,96
2023-06-08,Norte,A,343,265
2023-06-08,Norte,B,434,256
2023-06-08,Norte,C,77,235
2023-06-08,Norte,D,268,181
2023-06-08,Sur,A,443,168
2023-06-08,Sur,B,259,65
2023-06-08,Sur,C,452,265
2023-06-08,Sur,D,202,148
2023-06-08,Este,A,298,85
2023-06-08,Este,B,297,153
2023-06-08,Este,C,346,147
2023-06-08,Este,D,246,290
2023-06-08,Oeste,A,452,241
2023-06-08,Oeste,B,80,28
2023-06-08,Oeste,C,135,99
2023-06-08,Oeste,D,297,82
2023-06-09,Norte,A,370,170
2023-06-09,Norte,B,383,237
2023-06-09,Norte,C,157,203
2023-06-09,Norte,D,369,43
2023-06-09,Sur,A,464,39
2023-06-09,Sur,B,484,281
2023-06-09,Sur,C,246,70
2023-06-09,Sur,D,116,212
2023-06-09,Este,A,124,239
2023-06-09,Este,B,313,36
2023-06-09,Este,C,337,113
2023-06-09,Este,D,150,237
2023-06-09,Oeste,A,301,88
2023-06-09,Oeste,B,95,137
2023-06-09,Oeste,C,234,218
2023-06-09,Oeste,D,490,275
2023-06-10,Norte,A,363,249
2023-06-10,Norte,B,298,227
2023-06-10,Norte,C,447,239
2023-06-10,Norte,D,361,86
2023-06-10,Sur,A,324,161
2023-06-10,Sur,B,289,141
2023-06-10,Sur,C,217,38
2023-06-10,Sur,D,145,274
2023-06-10,Este,A,277,246
2023-06-10,Este,B,357,105
2023-06-10,Este,C,182,41
2023-06-10,Este,D,460,228
2023-06-10,Oeste,A,306,137
2023-06-10,Oeste,B,363,112
2023-06-10,Oeste,C,82,54
2023-06-10,Oeste,D,381,35
2023-06-11,Norte,A,234,133
2023-06-11,Norte,B,61,185
2023-06-11,Norte,C,55,23
2023-06-11,Norte,D,497,92
2023-06-11,Sur,A,104,227
2023-06-11,Sur,B,209,138
2023-06-11,Sur,C,85,120
2023-06-11,Sur,D,313,130
2023-06-11,Este,A,153,88
2023-06-11,Este,B,489,202
2023-06-11,Este,C,366,73
2023-06-11,Este,D,241,204
2023-06-11,Oeste,A,104,274
2023-06-11,Oeste,B,207,83
2023-06-11,Oeste,C,108,269
2023-06-11,Oeste,D,83,183
2023-06-12,Norte,A,465,277
2023-06-12,Norte,B,150,219
2023-06-12,Norte,C,240,155
2023-06-12,Norte,D,142,188
2023-06-12,Sur,A,497,126
2023-06-12,Sur,B,450,168
2023-06-12,Sur,C,173,258
2023-06-12,Sur,D,378,158
2023-06-12,Este,A,164,112
2023-06-12,Este,B,401,58
2023-06-12,Este,C,445,279
2023-06-12,Este,D,107,105
2023-06-12,Oeste,A,332,272
2023-06-12,Oeste,B,146,253
2023-06-12,Oeste,C,89,186
2023-06-12,Oeste,D,322,124
2023-06-13,Norte,A,399,256
2023-06-13,Norte,B,79,88
2023-06-13,Norte,C,89,103
2023-06-13,Norte,D,75,23
2023-06-13,Sur,A,272,59
2023-06-13,Sur,B,380,86
2023-06-13,Sur,C,247,231
2023-06-13,Sur,D,93,177
2023-06-13,Este,A,478,122
2023-06-13,Este,B,387,227
2023-06-13,Este,C,255,64
2023-06-13,Este,D,428,179
2023-06-13,Oeste,A,290,30
2023-06-13,Oeste,B,382,262
2023-06-13,Oeste,C,344,195
2023-06-13,Oeste,D,343,147
2023-06-14,Norte,A,403,212
2023-06-14,Norte,B,263,203
2023-06-14,Norte,C,200,200
2023-06-14,Norte,D,104,209
2023-06-14,Sur,A,222,157
2023-06-14,Sur,B,328,205
2023-06-14,Sur,C,396,262
2023-06-14,Sur,D,389,59
2023-06-14,Este,A,180,251
2023-06-14,Este,B,351,144
2023-06-14,Este,C,50,23
2023-06-14,Este,D,216,54
2023-06-14,Oeste,A,257,144
2023-06-14,Oeste,B,122,34
2023-06-14,Oeste,C,234,61
2023-06-14,Oeste,D,73,93
2023-06-15,Norte,A,255,229
2023-06-15,Norte,B,186,183
2023-06-15,Norte,C,486,241
2023-06-15,Norte,D,163,75
2023-06-15,Sur,A,427,77
2023-06-15,Sur,B,347,78
2023-06-15,Sur,C,95,34
2023-06-15,Sur,D,245,73
2023-06-15,Este,A,170,298
2023-06-15,Este,B,125,178
2023-06-15,Este,C,171,232
2023-06-15,Este,D,325,150
2023-06-15,Oeste,A,95,197
2023-06-15,Oeste,B,342,129
2023-06-15,Oeste,C,209,51
2023-06-15,Oeste,D,345,44
2023-06-16,Norte,A,473,259
2023-06-16,Norte,B,449,197
2023-06-16,Norte,C,261,82
2023-06-16,Norte,D,477,212
2023-06-16,Sur,A,426,286
2023-06-16,Sur,B,450,96
2023-06-16,Sur,C,254,276
2023-06-16,Sur,D,161,238
2023-06-16,Este,A,101,24
2023-06-16,Este,B,159,279
2023-06-16,Este,C,259,251
2023-06-16,Este,D,138,210
2023-06-16,Oeste,A,324,53
2023-06-16,Oeste,B,264,49
2023-06-16,Oeste,C,238,233
2023-06-16,Oeste,D,400,229
2023-06-17,Norte,A,350,299
2023-06-17,Norte,B,340,129
2023-06-17,Norte,C,120,223
2023-06-17,Norte,D,335,198
2023-06-17,Sur,A,158,114
2023-06-17,Sur,B,374,172
2023-06-17,Sur,C,126,173
2023-06-17,Sur,D,81,104
2023-06-17,Este,A,416,51
2023-06-17,Este,B,435,90
2023-06-17,Este,C,374,233
2023-06-17,Este,D,148,147
2023-06-17,Oeste,A,307,27
2023-06-17,Oeste,B,143,199
2023-06-17,Oeste,C,378,138
2023-06-17,Oeste,D,134,221
2023-06-18,Norte,A,326,194
2023-06-18,Norte,B,128,25
2023-06-18,Norte,C,467,263
2023-06-18,Norte,D,377,206
2023-06-18,Sur,A,419,131
2023-06-18,Sur,B,299,265
2023-06-18,Sur,C,305,58
2023-06-18,Sur,D,289,114
2023-06-18,Este,A,183,79
2023-06-18,Este,B,116,98
2023-06-18,Este,C,59,219
2023-06-18,Este,D,280,27
2023-06-18,Oeste,A,468,158
2023-06-18,Oeste,B,195,227
2023-06-18,Oeste,C,86,89
2023-06-18,Oeste,D,212,98
2023-06-19,Norte,A,407,173
2023-06-19,Norte,B,168,274
2023-06-19,Norte,C,350,193
2023-06-19,Norte,D,438,176
2023-06-19,Sur,A,340,288
2023-06-19,Sur,B,292,61
2023-06-19,Sur,C,51,148
2023-06-19,Sur,D,220,249
2023-06-19,Este,A,321,84
2023-06-19,Este,B,174,287
2023-06-19,Este,C,245,46
2023-06-19,Este,D,199,130
2023-06-19,Oeste,A,378,246
2023-06-19,Oeste,B,140,126
2023-06-19,Oeste,C,466,62
2023-06-19,Oeste,D,323,33
2023-06-20,Norte,A,231,239
2023-06-20,Norte,B,359,146
2023-06-20,Norte,C,306,241
2023-06-20,Norte,D,447,269
2023-06-20,Sur,A,214,73
2023-06-20,Sur,B,480,124
2023-06-20,Sur,C,241,277
2023-06-20,Sur,D,361,43
2023-06-20,Este,A,280,190
2023-06-20,Este,B,278,229
2023-06-20,Este,C,158,44
2023-06-20,Este,D,291,264
2023-06-20,Oeste,A,142,194
2023-06-20,Oeste,B,442,152
2023-06-20,Oeste,C,142,20
2023-06-20,Oeste,D,382,208
2023-06-21,Norte,A,417,295
2023-06-21,Norte,B,418,46
2023-06-21,Norte,C,187,134
2023-06-21,Norte,D,469,253
2023-06-21,Sur,A,404,38
2023-06-21,Sur,B,74,211
2023-06-21,Sur,C,485,184
2023-06-21,Sur,D,165,64
2023-06-21,Este,A,485,20
2023-06-21,Este,B,465,205
2023-06-21,Este,C,463,41
2023-06-21,Este,D,291,70
2023-06-21,Oeste,A,86,274
2023-06-21,Oeste,B,452,267
2023-06-21,Oeste,C,97,109
2023-06-21,Oeste,D,247,52
2023-06-22,Norte,A,465,98
2023-06-22,Norte,B,398,165
2023-06-22,Norte,C,92,284
2023-06-22,Norte,D,462,29
2023-06-22,Sur,A,309,139
2023-06-22,Sur,B,216,289
2023-06-22,Sur,C,379,267
2023-06-22,Sur,D,308,283
2023-06-22,Este,A,124,250
2023-06-22,Este,B,358,227
2023-06-22,Este,C,493,255
2023-06-22,Este,D,452,153
2023-06-22,Oeste,A,151,76
2023-06-22,Oeste,B,368,101
2023-06-22,Oeste,C,128,86
2023-06-22,Oeste,D,431,72
2023-06-23,Norte,A,387,239
2023-06-23,Norte,B,482,78
2023-06-23,Norte,C,94,221
2023-06-23,Norte,D,222,222
2023-06-23,Sur,A,479,269
2023-06-23,Sur,B,471,38
2023-06-23,Sur,C,88,150
2023-06-23,Sur,D,313,189
2023-06-23,Este,A,226,65
2023-06-23,Este,B,204,234
2023-06-23,Este,C,184,160
2023-06-23,Este,D,303,101
2023-06-23,Oeste,A,310,86
2023-06-23,Oeste,B,101,47
2023-06-23,Oeste,C,361,269
2023-06-23,Oeste,D,367,109
2023-06-24,Norte,A,101,264
2023-06-24,Norte,B,247,48
2023-06-24,Norte,C,84,257
2023-06-24,Norte,D,323,278
2023-06-24,Sur,A,254,195
2023-06-24,Sur,B,333,236
2023-06-24,Sur,C,279,34
2023-06-24,Sur,D,326,158
2023-06-24,Este,A,377,104
2023-06-24,Este,B,307,191
2023-06-24,Este,C,74,93
2023-06-24,Este,D,492,155
2023-06-24,Oeste,A,417,128
2023-06-24,Oeste,B,286,59
2023-06-24,Oeste,C,334,133
2023-06-24,Oeste,D,284,46
2023-06-25,Norte,A,447,284
2023-06-25,Norte,B,139,112
2023-06-25,Norte,C,389,235
2023-06-25,Norte,D,64,43
2023-06-25,Sur,A,355,271
2023-06-25,Sur,B,412,203
2023-06-25,Sur,C,63,114
2023-06-25,Sur,D,420,57
2023-06-25,Este,A,468,153
2023-06-25,Este,B,297,251
2023-06-25,Este,C,159,242
2023-06-25,Este,D,221,108
2023-06-25,Oeste,A,59,231
2023-06-25,Oeste,B,458,102
2023-06-25,Oeste,C,57,285
2023-06-25,Oeste,D,90,277
2023-06-26,Norte,A,264,128
2023-06-26,Norte,B,394,116
2023-06-26,Norte,C,274,225
2023-06-26,Norte,D,287,256
2023-06-26,Sur,A,113,232
2023-06-26,Sur,B,334,290
2023-06-26,Sur,C,65,96
2023-06-26,Sur,D,369,139
2023-06-26,Este,A,360,159
2023-06-26,Este,B,489,38
2023-06-26,Este,C,465,201
2023-06-26,Este,D,450,211
2023-06-26,Oeste,A,290,200
2023-06-26,Oeste,B,225,239
2023-06-26,Oeste,C,422,156
2023-06-26,Oeste,D,333,191
2023-06-27,Norte,A,225,45
2023-06-27,Norte,B,95,288
2023-06-27,Norte,C,484,281
2023-06-27,Norte,D,238,155
2023-06-27,Sur,A,154,294
2023-06-27,Sur,B,480,181
2023-06-27,Sur,C,327,100
2023-06-27,Sur,D,259,270
2023-06-27,Este,A,261,226
2023-06-27,Este,B,110,231
2023-06-27,Este,C,461,192
2023-06-27,Este,D,137,51
2023-06-27,Oeste,A,438,28
2023-06-27,Oeste,B,486,99
2023-06-27,Oeste,C,149,72
2023-06-27,Oeste,D,452,204
2023-06-28,Norte,A,323,186
2023-06-28,Norte,B,254,159
2023-06-28,Norte,C,326,68
2023-06-28,Norte,D,478,264
2023-06-28,Sur,A,299,101
2023-06-28,Sur,B,205,85
2023-06-28,Sur,C,429,149
2023-06-28,Sur,D,349,180
2023-06-28,Este,A,430,37
2023-06-28,Este,B,401,149
2023-06-28,Este,C,406,286
2023-06-28,Este,D,454,136
2023-06-28,Oeste,A,179,141
2023-06-28,Oeste,B,192,70
2023-06-28,Oeste,C,398,201
2023-06-28,Oeste,D,279,45
2023-06-29,Norte,A,125,184
2023-06-29,Norte,B,245,272
2023-06-29,Norte,C,303,201
2023-06-29,Norte,D,333,28
2023-06-29,Sur,A,123,178
2023-06-29,Sur,B,110,185
2023-06-29,Sur,C,138,28
2023-06-29,Sur,D,266,110
2023-06-29,Este,A,74,179
2023-06-29,Este,B,359,97
2023-06-29,Este,C,423,107
2023-06-29,Este,D,197,290
2023-06-29,Oeste,A,83,104
2023-06-29,Oeste,B,273,107
2023-06-29,Oeste,C,330,45
2023-06-29,Oeste,D,412,69
2023-06-30,Norte,A,84,158
2023-06-30,Norte,B,336,180
2023-06-30,Norte,C,157,177
2023-06-30,Norte,D,325,231
2023-06-30,Sur,A,499,143
2023-06-30,Sur,B,77,148
2023-06-30,Sur,C,287,231
2023-06-30,Sur,D,356,24
2023-06-30,Este,A,234,178
2023-06-30,Este,B,358,136
2023-06-30,Este,C,433,133
2023-06-30,Este,D,474,124
2023-06-30,Oeste,A,138,91
2023-06-30,Oeste,B,303,119
2023-06-30,Oeste,C,342,276
2023-06-30,Oeste,D,136,116
2023-07-01,Norte,A,263,94
2023-07-01,Norte,B,121,105
2023-07-01,Norte,C,252,119
2023-07-01,Norte,D,85,33
2023-07-01,Sur,A,205,159
2023-07-01,Sur,B,149,198
2023-07-01,Sur,C,276,156
2023-07-01,Sur,D,471,103
2023-07-01,Este,A,314,207
2023-07-01,Este,B,83,59
2023-07-01,Este,C,134,95
2023-07-01,Este,D,445,43
2023-07-01,Oeste,A,486,266
2023-07-01,Oeste,B,104,33
2023-07-01,Oeste,C,77,202
2023-07-01,Oeste,D,389,146
2023-07-02,Norte,A,215,101
2023-07-02,Norte,B,313,38
2023-07-02,Norte,C,386,127
2023-07-02,Norte,D,81,210
2023-07-02,Sur,A,307,166
2023-07-02,Sur,B,51,147
2023-07-02,Sur,C,238,222
2023-07-02,Sur,D,481,192
2023-07-02,Este,A,348,206
2023-07-02,Este,B,259,178
2023-07-02,Este,C,412,113
2023-07-02,Este,D,90,84
2023-07-02,Oeste,A,210,273
2023-07-02,Oeste,B,291,66
2023-07-02,Oeste,C,339,145
2023-07-02,Oeste,D,300,84
2023-07-03,Norte,A,286,44
2023-07-03,Norte,B,370,241
2023-07-03,Norte,C,408,148
2023-07-03,Norte,D,212,284
2023-07-03,Sur,A,254,98
2023-07-03,Sur,B,276,46
2023-07-03,Sur,C,186,91
2023-07-03,Sur,D,139,193
2023-07-03,Este,A,78,292
2023-07-03,Este,B,431,187
2023-07-03,Este,C,469,258
2023-07-03,Este,D,173,110
2023-07-03,Oeste,A,180,87
2023-07-03,Oeste,B,254,273
2023-07-03,Oeste,C,450,49
2023-07-03,Oeste,D,423,152
2023-07-04,Norte,A,139,198
2023-07-04,Norte,B,435,48
2023-07-04,Norte,C,74,267
2023-07-04,Norte,D,281,75
2023-07-04,Sur,A,236,237
2023-07-04,Sur,B,435,172
2023-07-04,Sur,C,279,62
2023-07-04,Sur,D,301,127
2023-07-04,Este,A,428,210
2023-07-04,Este,B,59,112
2023-07-04,Este,C,452,75
2023-07-04,Este,D,292,40
2023-07-04,Oeste,A,176,41
2023-07-04,Oeste,B,141,297
2023-07-04,Oeste,C,278,223
2023-07-04,Oeste,D,192,229
2023-07-05,Norte,A,461,186
2023-07-05,Norte,B,314,49
2023-07-05,Norte,C,158,235
2023-07-05,Norte,D,126,235
2023-07-05,Sur,A,459,226
2023-07-05,Sur,B,258,39
2023-07-05,Sur,C,132,45
2023-07-05,Sur,D,110,265
2023-07-05,Este,A,96,157
2023-07-05,Este,B,164,98
2023-07-05,Este,C,403,130
2023-07-05,Este,D,396,158
2023-07-05,Oeste,A,292,272
2023-07-05,Oeste,B,400,98
2023-07-05,Oeste,C,334,238
2023-07-05,Oeste,D,491,123
2023-07-06,Norte,A,133,22
2023-07-06,Norte,B,365,217
2023-07-06,Norte,C,380,83
2023-07-06,Norte,D,240,46
2023-07-06,Sur,A,196,298
2023-07-06,Sur,B,230,289
2023-07-06,Sur,C,293,171
2023-07-06,Sur,D,285,84
2023-07-06,Este,A,213,129
2023-07-06,Este,B,235,278
2023-07-06,Este,C,294,180
2023-07-06,Este,D,484,261
2023-07-06,Oeste,A,461,108
2023-07-06,Oeste,B,110,40
2023-07-06,Oeste,C,476,189
2023-07-06,Oeste,D,56,194
2023-07-07,Norte,A,229,231
2023-07-07,Norte,B,399,54
2023-07-07,Norte,C,73,141
2023-07-07,Norte,D,366,125
2023-07-07,Sur,A,144,103
2023-07-07,Sur,B,215,130
2023-07-07,Sur,C,231,187
2023-07-07,Sur,D,408,211
2023-07-07,Este,A,381,142
2023-07-07,Este,B,241,124
2023-07-07,Este,C,50,127
2023-07-07,Este,D,183,141
2023-07-07,Oeste,A,489,165
2023-07-07,Oeste,B,223,160
2023-07-07,Oeste,C,209,57
2023-07-07,Oeste,D,189,260
2023-07-08,Norte,A,413,39
2023-07-08,Norte,B,296,143
2023-07-08,Norte,C,266,54
2023-07-08,Norte,D,431,280
2023-07-08,Sur,A,80,39
2023-07-08,Sur,B,56,58
2023-07-08,Sur,C,375,207
2023-07-08,Sur,D,308,171
2023-07-08,Este,A,361,39
2023-07-08,Este,B,426,259
2023-07-08,Este,C,274,287
2023-07-08,Este,D,403,130
2023-07-08,Oeste,A,53,51
2023-07-08,Oeste,B,91,187
2023-07-08,Oeste,C,298,202
2023-07-08,Oeste,D,488,230
2023-07-09,Norte,A,273,78
2023-07-09,Norte,B,192,109
2023-07-09,Norte,C,459,72
2023-07-09,Norte,D,437,185
2023-07-09,Sur,A,360,139
2023-07-09,Sur,B,124,64
2023-07-09,Sur,C,356,202
2023-07-09,Sur,D,489,22
2023-07-09,Este,A,484,201
2023-07-09,Este,B,407,266
2023-07-09,Este,C,181,150
2023-07-09,Este,D,284,230
2023-07-09,Oeste,A,242,221
2023-07-09,Oeste,B,265,28
2023-07-09,Oeste,C,349,27
2023-07-09,Oeste,D,301,20
2023-07-10,Norte,A,442,276
2023-07-10,Norte,B,490,298
2023-07-10,Norte,C,485,100
2023-07-10,Norte,D,200,87
2023-07-10,Sur,A,459,79
2023-07-10,Sur,B,496,273
2023-07-10,Sur,C,250,136
2023-07-10,Sur,D,201,207
2023-07-10,Este,A,128,86
2023-07-10,Este,B,300,37
2023-07-10,Este,C,302,24
2023-07-10,Este,D,277,49
2023-07-10,Oeste,A,426,281
2023-07-10,Oeste,B,450,159
2023-07-10,Oeste,C,258,139
2023-07-10,Oeste,D,378,165
2023-07-11,Norte,A,77,235
2023-07-11,Norte,B,460,150
2023-07-11,Norte,C,213,221
2023-07-11,Norte,D,488,160
2023-07-11,Sur,A,455,56
2023-07-11,Sur,B,184,69
2023-07-11,Sur,C,195,144
2023-07-11,Sur,D,274,156
2023-07-11,Este,A,303,249
2023-07-11,Este,B,177,138
2023-07-11,Este,C,420,138
2023-07-11,Este,D,341,243
2023-07-11,Oeste,A,184,210
2023-07-11,Oeste,B,120,35
2023-07-11,Oeste,C,121,210
2023-07-11,Oeste,D,212,198
2023-07-12,Norte,A,372,85
2023-07-12,Norte,B,429,267
2023-07-12,Norte,C,290,279
2023-07-12,Norte,D,416,51
2023-07-12,Sur,A,129,128
2023-07-12,Sur,B,365,95
2023-07-12,Sur,C,201,95
2023-07-12,Sur,D,241,82
2023-07-12,Este,A,165,177
2023-07-12,Este,B,360,117
2023-07-12,Este,C,237,103
2023-07-12,Este,D,301,87
2023-07-12,Oeste,A,456,175
2023-07-12,Oeste,B,232,91
2023-07-12,Oeste,C,266,175
2023-07-12,Oeste,D,281,70
2023-07-13,Norte,A,214,245
2023-07-13,Norte,B,200,87
2023-07-13,Norte,C,201,41
2023-07-13,Norte,D,255,144
2023-07-13,Sur,A,138,35
2023-07-13,Sur,B,333,249
2023-07-13,Sur,C,402,161
2023-07-13,Sur,D,301,74
2023-07-13,Este,A,120,181
2023-07-13,Este,B,53,26
2023-07-13,Este,C,424,236
2023-07-13,Este,D,260,243
2023-07-13,Oeste,A,192,197
2023-07-13,Oeste,B,247,198
2023-07-13,Oeste,C,134,50
2023-07-13,Oeste,D,265,53
2023-07-14,Norte,A,257,189
2023-07-14,Norte,B,56,160
2023-07-14,Norte,C,241,29
2023-07-14,Norte,D,56,64
2023-07-14,Sur,A,431,247
2023-07-14,Sur,B,233,29
2023-07-14,Sur,C,169,148
2023-07-14,Sur,D,285,162
2023-07-14,Este,A,440,45
2023-07-14,Este,B,270,250
2023-07-14,Este,C,276,249
2023-07-14,Este,D,137,23
2023-07-14,Oeste,A,452,140
2023-07-14,Oeste,B,52,193
2023-07-14,Oeste,C,119,237
2023-07-14,Oeste,D,469,240
2023-07-15,Norte,A,477,68
2023-07-15,Norte,B,185,177
2023-07-15,Norte,C,165,205
2023-07-15,Norte,D,151,219
2023-07-15,Sur,A,475,205
2023-07-15,Sur,B,90,105
2023-07-15,Sur,C,442,85
2023-07-15,Sur,D,109,32
2023-07-15,Este,A,107,117
2023-07-15,Este,B,63,28
2023-07-15,Este,C,162,122
2023-07-15,Este,D,147,171
2023-07-15,Oeste,A,141,127
2023-07-15,Oeste,B,316,166
2023-07-15,Oeste,C,71,248
2023-07-15,Oeste,D,97,66
2023-07-16,Norte,A,83,173
2023-07-16,Norte,B,192,193
2023-07-16,Norte,C,384,241
2023-07-16,Norte,D,441,121
2023-07-16,Sur,A,420,216
2023-07-16,Sur,B,87,156
2023-07-16,Sur,C,51,280
2023-07-16,Sur,D,90,166
2023-07-16,Este,A,77,48
2023-07-16,Este,B,249,44
2023-07-16,Este,C,339,154
2023-07-16,Este,D,306,180
2023-07-16,Oeste,A,220,44
2023-07-16,Oeste,B,371,189
2023-07-16,Oeste,C,121,293
2023-07-16,Oeste,D,193,238
2023-07-17,Norte,A,275,89
2023-07-17,Norte,B,309,195
2023-07-17,Norte,C,232,153
2023-07-17,Norte,D,214,200
2023-07-17,Sur,A,149,107
2023-07-17,Sur,B,79,147
2023-07-17,Sur,C,195,289
2023-07-17,Sur,D,473,292
2023-07-17,Este,A,482,28
2023-07-17,Este,B,191,167
2023-07-17,Este,C,337,91
2023-07-17,Este,D,427,70
2023-07-17,Oeste,A,104,97
2023-07-17,Oeste,B,411,215
2023-07-17,Oeste,C,255,241
2023-07-17,Oeste,D,71,131
2023-07-18,Norte,A,476,32
2023-07-18,Norte,B,114,286
2023-07-18,Norte,C,450,296
2023-07-18,Norte,D,371,132
2023-07-18,Sur,A,106,194
2023-07-18,Sur,B,360,141
2023-07-18,Sur,C,377,272
2023-07-18,Sur,D,495,268
2023-07-18,Este,A,151,29
2023-07-18,Este,B,408,285
2023-07-18,Este,C,301,117
2023-07-18,Este,D,121,268
2023-07-18,Oeste,A,380,134
2023-07-18,Oeste,B,258,43
2023-07-18,Oeste,C,271,50
2023-07-18,Oeste,D,343,278
2023-07-19,Norte,A,164,200
2023-07-19,Norte,B,432,114
2023-07-19,Norte,C,253,153
2023-07-19,Norte,D,245,287
2023-07-19,Sur,A,437,146
2023-07-19,Sur,B,346,169
2023-07-19,Sur,C,324,138
2023-07-19,Sur,D,288,245
2023-07-19,Este,A,199,270
2023-07-19,Este,B,244,56
2023-07-19,Este,C,332,213
2023-07-19,Este,D,151,142
2023-07-19,Oeste,A,422,94
2023-07-19,Oeste,B,350,283
2023-07-19,Oeste,C,451,192
2023-07-19,Oeste,D,335,115
2023-07-20,Norte,A,367,117
2023-07-20,Norte,B,311,248
2023-07-20,Norte,C,135,61
2023-07-20,Norte,D,317,173
2023-07-20,Sur,A,241,159
2023-07-20,Sur,B,436,132
2023-07-20,Sur,C,93,61
2023-07-20,Sur,D,85,38
2023-07-20,Este,A,63,113
2023-07-20,Este,B,278,174
2023-07-20,Este,C,346,111
2023-07-20,Este,D,499,217
2023-07-20,Oeste,A,459,33
2023-07-20,Oeste,B,455,232
2023-07-20,Oeste,C,396,188
2023-07-20,Oeste,D,127,98
2023-07-21,Norte,A,205,169
2023-07-21,Norte,B,168,223
2023-07-21,Norte,C,293,55
2023-07-21,Norte,D,65,199
2023-07-21,Sur,A,181,198
2023-07-21,Sur,B,406,144
2023-07-21,Sur,C,474,271
2023-07-21,Sur,D,364,285
2023-07-21,Este,A,253,105
2023-07-21,Este,B,102,99
2023-07-21,Este,C,440,261
2023-07-21,Este,D,358,197
2023-07-21,Oeste,A,425,74
2023-07-21,Oeste,B,285,286
2023-07-21,Oeste,C,69,74
2023-07-21,Oeste,D,374,76
2023-07-22,Norte,A,252,290
2023-07-22,Norte,B,61,241
2023-07-22,Norte,C,398,299
2023-07-22,Norte,D,344,162
2023-07-22,Sur,A,245,53
2023-07-22,Sur,B,317,157
2023-07-22,Sur,C,301,294
2023-07-22,Sur,D,225,143
2023-07-22,Este,A,206,269
2023-07-22,Este,B,380,66
2023-07-22,Este,C,172,290
2023-07-22,Este,D,117,92
2023-07-22,Oeste,A,319,167
2023-07-22,Oeste,B,71,113
2023-07-22,Oeste,C,213,257
2023-07-22,Oeste,D,379,167
2023-07-23,Norte,A,292,234
2023-07-23,Norte,B,317,135
2023-07-23,Norte,C,293,269
2023-07-23,Norte,D,320,272
2023-07-23,Sur,A,63,194
2023-07-23,Sur,B,239,271
2023-07-23,Sur,C,455,272
2023-07-23,Sur,D,279,58
2023-07-23,Este,A,194,149
2023-07-23,Este,B,181,220
2023-07-23,Este,C,96,46
2023-07-23,Este,D,469,123
2023-07-23,Oeste,A,202,129
2023-07-23,Oeste,B,439,93
2023-07-23,Oeste,C,218,168
2023-07-23,Oeste,D,381,77
2023-07-24,Norte,A,415,228
2023-07-24,Norte,B,182,267
2023-07-24,Norte,C,474,112
2023-07-24,Norte,D,185,99
2023-07-24,Sur,A,67,265
2023-07-24,Sur,B,327,259
2023-07-24,Sur,C,144,176
2023-07-24,Sur,D,260,164
2023-07-24,Este,A,184,192
2023-07-24,Este,B,120,93
2023-07-24,Este,C,252,244
2023-07-24,Este,D,150,47
2023-07-24,Oeste,A,216,189
2023-07-24,Oeste,B,118,292
2023-07-24,Oeste,C,335,255
2023-07-24,Oeste,D,95,222
2023-07-25,Norte,A,205,83
2023-07-25,Norte,B,398,105
2023-07-25,Norte,C,265,177
2023-07-25,Norte,D,416,179
2023-07-25,Sur,A,61,133
2023-07-25,Sur,B,364,119
2023-07-25,Sur,C,285,114
